seq	kingdom	phylum	class	order	family	genus	species
seq_3941	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	NA	NA
seq_3942	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_3948	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_3946	Fungi	NA	NA	NA	NA	NA	NA
seq_3943	Fungi	NA	NA	NA	NA	NA	NA
seq_3945	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_3951	NA	NA	NA	NA	NA	NA	NA
seq_3953	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
seq_3956	Plantae	NA	NA	NA	NA	NA	NA
seq_3957	Fungi	NA	NA	NA	NA	NA	NA
seq_3955	Chromista	NA	NA	NA	NA	NA	NA
seq_3959	Fungi	NA	NA	NA	NA	NA	NA
seq_3958	Fungi	NA	NA	NA	NA	NA	NA
seq_3960	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_3961	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_3966	Fungi	NA	NA	NA	NA	NA	NA
seq_3965	Fungi	NA	NA	NA	NA	NA	NA
seq_3968	Fungi	Ascomycota	Dothideomycetes	NA	NA	NA	NA
seq_3964	Animalia	NA	NA	NA	NA	NA	NA
seq_1658	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_3978	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_3971	Fungi	NA	NA	NA	NA	NA	NA
seq_3972	Animalia	NA	NA	NA	NA	NA	NA
seq_3983	Fungi	NA	NA	NA	NA	NA	NA
seq_3984	Fungi	Ascomycota	Leotiomycetes	NA	NA	NA	NA
seq_3981	Animalia	Arthropoda	Insecta	NA	NA	NA	NA
seq_1666	Fungi	NA	NA	NA	NA	NA	NA
seq_1558	Fungi	NA	NA	NA	NA	NA	NA
seq_3985	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_1968	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_1697	Fungi	NA	NA	NA	NA	NA	NA
seq_3986	Animalia	NA	NA	NA	NA	NA	NA
seq_3987	Fungi	Ascomycota	Leotiomycetes	NA	NA	NA	NA
seq_3989	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
seq_3991	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_3992	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4001	NA	NA	NA	NA	NA	NA	NA
seq_3995	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
seq_3997	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_1705	Plantae	NA	NA	NA	NA	NA	NA
seq_1820	Fungi	NA	NA	NA	NA	NA	NA
seq_4003	Fungi	NA	NA	NA	NA	NA	NA
seq_4004	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
seq_4005	Fungi	Ascomycota	Leotiomycetes	NA	NA	NA	NA
seq_4007	NA	NA	NA	NA	NA	NA	NA
seq_4009	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4006	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	NA	NA
seq_4010	Fungi	NA	NA	NA	NA	NA	NA
seq_4011	Fungi	NA	NA	NA	NA	NA	NA
seq_4014	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4013	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4466	NA	NA	NA	NA	NA	NA	NA
seq_4012	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_1511	Fungi	NA	NA	NA	NA	NA	NA
seq_4017	NA	NA	NA	NA	NA	NA	NA
seq_1715	Chromista	NA	NA	NA	NA	NA	NA
seq_1741	Fungi	NA	NA	NA	NA	NA	NA
seq_1808	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4016	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
seq_4019	Fungi	NA	NA	NA	NA	NA	NA
seq_4020	Animalia	NA	NA	NA	NA	NA	NA
seq_4021	NA	NA	NA	NA	NA	NA	NA
seq_4027	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4026	Fungi	Ascomycota	Eurotiomycetes	NA	NA	NA	NA
seq_4025	Fungi	Ascomycota	Leotiomycetes	NA	NA	NA	NA
seq_4028	Fungi	NA	NA	NA	NA	NA	NA
seq_4030	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4029	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	NA	NA
seq_4031	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4033	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_1914	NA	NA	NA	NA	NA	NA	NA
seq_4206	Animalia	NA	NA	NA	NA	NA	NA
seq_4673	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_1725	Fungi	Ascomycota	Lecanoromycetes	NA	NA	NA	NA
seq_4036	Fungi	NA	NA	NA	NA	NA	NA
seq_4035	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_1804	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
seq_4037	Fungi	Ascomycota	Leotiomycetes	NA	NA	NA	NA
seq_4038	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Physalacriaceae	NA	NA
seq_4039	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4040	Fungi	Ascomycota	Leotiomycetes	NA	NA	NA	NA
seq_4041	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
seq_4043	Animalia	NA	NA	NA	NA	NA	NA
seq_4044	NA	NA	NA	NA	NA	NA	NA
seq_4045	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4048	Animalia	NA	NA	NA	NA	NA	NA
seq_4167	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4049	Fungi	NA	NA	NA	NA	NA	NA
seq_1904	Fungi	NA	NA	NA	NA	NA	NA
seq_4051	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4050	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
seq_4056	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4058	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4055	Animalia	NA	NA	NA	NA	NA	NA
seq_4057	Animalia	NA	NA	NA	NA	NA	NA
seq_4604	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
seq_4578	Animalia	Arthropoda	Arachnida	Mesostigmata	NA	NA	NA
seq_4748	NA	NA	NA	NA	NA	NA	NA
seq_1464	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_1585	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_1737	Fungi	Ascomycota	Leotiomycetes	NA	NA	NA	NA
seq_4060	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4059	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
seq_4062	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	NA	NA
seq_4061	Animalia	NA	NA	NA	NA	NA	NA
seq_4063	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
seq_4065	Chromista	NA	NA	NA	NA	NA	NA
seq_4069	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4066	Animalia	NA	NA	NA	NA	NA	NA
seq_4071	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4072	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4073	Fungi	Ascomycota	Leotiomycetes	NA	NA	NA	NA
seq_4074	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4075	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4076	Animalia	NA	NA	NA	NA	NA	NA
seq_4077	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4658	NA	NA	NA	NA	NA	NA	NA
seq_1049	Fungi	Ascomycota	Leotiomycetes	NA	NA	NA	NA
seq_1353	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_1972	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
seq_4082	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4083	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4086	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4080	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	NA	NA
seq_4088	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4091	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4089	Fungi	NA	NA	NA	NA	NA	NA
seq_4094	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
seq_4095	Animalia	NA	NA	NA	NA	NA	NA
seq_4093	Animalia	NA	NA	NA	NA	NA	NA
seq_4099	Animalia	NA	NA	NA	NA	NA	NA
seq_4100	Fungi	NA	NA	NA	NA	NA	NA
seq_4104	Fungi	NA	NA	NA	NA	NA	NA
seq_1471	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_1866	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_1756	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_1995	Chromista	NA	NA	NA	NA	NA	NA
seq_4105	Animalia	NA	NA	NA	NA	NA	NA
seq_4101	Animalia	Arthropoda	Insecta	NA	NA	NA	NA
seq_4107	NA	NA	NA	NA	NA	NA	NA
seq_4106	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4108	Animalia	NA	NA	NA	NA	NA	NA
seq_4110	Fungi	Basidiomycota	NA	NA	NA	NA	NA
seq_4111	Fungi	NA	NA	NA	NA	NA	NA
seq_4113	Fungi	NA	NA	NA	NA	NA	NA
seq_4114	Fungi	NA	NA	NA	NA	NA	NA
seq_4115	Fungi	Ascomycota	Sordariomycetes	Amphisphaeriales	NA	NA	NA
seq_4117	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
seq_4120	NA	NA	NA	NA	NA	NA	NA
seq_4122	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4199	NA	NA	NA	NA	NA	NA	NA
seq_4126	Plantae	NA	NA	NA	NA	NA	NA
seq_4703	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4256	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_1453	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_1739	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_1978	Animalia	NA	NA	NA	NA	NA	NA
seq_1985	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
seq_4128	Animalia	NA	NA	NA	NA	NA	NA
seq_2050	Fungi	NA	NA	NA	NA	NA	NA
seq_4130	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4129	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
seq_4132	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4133	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4131	Fungi	NA	NA	NA	NA	NA	NA
seq_4134	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4135	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4139	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4137	Fungi	Ascomycota	Leotiomycetes	NA	NA	NA	NA
seq_4140	Animalia	NA	NA	NA	NA	NA	NA
seq_4752	Fungi	NA	NA	NA	NA	NA	NA
seq_1764	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_1834	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4119	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
seq_4144	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4146	Fungi	NA	NA	NA	NA	NA	NA
seq_4147	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4145	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
seq_4150	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4149	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4152	Fungi	Ascomycota	Leotiomycetes	NA	NA	NA	NA
seq_4153	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4155	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4156	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4160	Chromista	NA	NA	NA	NA	NA	NA
seq_4159	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4158	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	NA	NA
seq_4161	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4165	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
seq_1769	Fungi	NA	NA	NA	NA	NA	NA
seq_0871	Fungi	NA	NA	NA	NA	NA	NA
seq_1936	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
seq_2002	Fungi	NA	NA	NA	NA	NA	NA
seq_4169	Fungi	NA	NA	NA	NA	NA	NA
seq_4172	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
seq_4171	Fungi	Basidiomycota	NA	NA	NA	NA	NA
seq_4174	Fungi	Ascomycota	Leotiomycetes	NA	NA	NA	NA
seq_4175	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
seq_4176	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4183	NA	NA	NA	NA	NA	NA	NA
seq_4178	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4181	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4182	Fungi	Ascomycota	Leotiomycetes	NA	NA	NA	NA
seq_4185	Animalia	NA	NA	NA	NA	NA	NA
seq_4186	Fungi	NA	NA	NA	NA	NA	NA
seq_4377	NA	NA	NA	NA	NA	NA	NA
seq_4520	Chromista	NA	NA	NA	NA	NA	NA
seq_4252	Fungi	NA	NA	NA	NA	NA	NA
seq_1799	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_1780	Fungi	NA	NA	NA	NA	NA	NA
seq_1918	Fungi	NA	NA	NA	NA	NA	NA
seq_4192	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
seq_4190	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4195	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4193	Fungi	NA	NA	NA	NA	NA	NA
seq_4194	Animalia	NA	NA	NA	NA	NA	NA
seq_4196	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	NA	NA
seq_4197	Fungi	Ascomycota	Leotiomycetes	NA	NA	NA	NA
seq_4198	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
seq_4200	Fungi	Ascomycota	Leotiomycetes	NA	NA	NA	NA
seq_4202	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4753	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_1787	Fungi	Ascomycota	Dothideomycetes	NA	NA	NA	NA
seq_1794	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_1892	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4205	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_2079	Fungi	NA	NA	NA	NA	NA	NA
seq_4207	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4209	Fungi	NA	NA	NA	NA	NA	NA
seq_4211	NA	NA	NA	NA	NA	NA	NA
seq_4212	NA	NA	NA	NA	NA	NA	NA
seq_4210	Fungi	Ascomycota	Leotiomycetes	NA	NA	NA	NA
seq_4213	Fungi	Ascomycota	Leotiomycetes	NA	NA	NA	NA
seq_4217	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4216	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	NA	NA
seq_4219	Animalia	NA	NA	NA	NA	NA	NA
seq_4220	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4272	NA	NA	NA	NA	NA	NA	NA
seq_4218	Chromista	NA	NA	NA	NA	NA	NA
seq_4221	Animalia	NA	NA	NA	NA	NA	NA
seq_4225	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4226	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4227	Fungi	NA	NA	NA	NA	NA	NA
seq_4228	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
seq_4230	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4231	Fungi	NA	NA	NA	NA	NA	NA
seq_4234	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4229	Animalia	NA	NA	NA	NA	NA	NA
seq_4232	Chromista	NA	NA	NA	NA	NA	NA
seq_4235	NA	NA	NA	NA	NA	NA	NA
seq_4237	Animalia	NA	NA	NA	NA	NA	NA
seq_4238	Animalia	NA	NA	NA	NA	NA	NA
seq_4239	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
seq_4245	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4242	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4240	Animalia	NA	NA	NA	NA	NA	NA
seq_4244	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_1674	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4247	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4258	Chromista	NA	NA	NA	NA	NA	NA
seq_4254	Fungi	Ascomycota	Leotiomycetes	NA	NA	NA	NA
seq_4253	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_1803	Animalia	NA	NA	NA	NA	NA	NA
seq_4255	Animalia	NA	NA	NA	NA	NA	NA
seq_4261	Animalia	NA	NA	NA	NA	NA	NA
seq_4387	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4778	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4467	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4501	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
seq_2100	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4471	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_1813	Chromista	NA	NA	NA	NA	NA	NA
seq_4262	Fungi	Ascomycota	Leotiomycetes	NA	NA	NA	NA
seq_4265	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4267	NA	NA	NA	NA	NA	NA	NA
seq_4266	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	NA	NA
seq_4268	Animalia	NA	NA	NA	NA	NA	NA
seq_4269	Animalia	NA	NA	NA	NA	NA	NA
seq_4274	Fungi	NA	NA	NA	NA	NA	NA
seq_4278	Fungi	Ascomycota	Leotiomycetes	NA	NA	NA	NA
seq_4273	Animalia	Arthropoda	NA	NA	NA	NA	NA
seq_4277	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4281	NA	NA	NA	NA	NA	NA	NA
seq_4279	Fungi	Ascomycota	Leotiomycetes	NA	NA	NA	NA
seq_4284	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4288	Fungi	Ascomycota	Leotiomycetes	NA	NA	NA	NA
seq_4290	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4289	Chromista	NA	NA	NA	NA	NA	NA
seq_4293	Animalia	NA	NA	NA	NA	NA	NA
seq_4295	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
seq_4296	Chromista	NA	NA	NA	NA	NA	NA
seq_4300	Fungi	Ascomycota	Dothideomycetes	NA	NA	NA	NA
seq_4298	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4995	Fungi	Ascomycota	Leotiomycetes	NA	NA	NA	NA
seq_4301	Animalia	NA	NA	NA	NA	NA	NA
seq_1832	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4305	Fungi	Ascomycota	Leotiomycetes	NA	NA	NA	NA
seq_4307	NA	NA	NA	NA	NA	NA	NA
seq_4308	Fungi	NA	NA	NA	NA	NA	NA
seq_4304	Animalia	NA	NA	NA	NA	NA	NA
seq_4310	Fungi	Ascomycota	Leotiomycetes	NA	NA	NA	NA
seq_4309	Fungi	NA	NA	NA	NA	NA	NA
seq_4312	Animalia	NA	NA	NA	NA	NA	NA
seq_4311	Plantae	NA	NA	NA	NA	NA	NA
seq_4314	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4315	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4319	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4317	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
seq_4318	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4316	Animalia	NA	NA	NA	NA	NA	NA
seq_4321	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4320	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4322	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4328	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4324	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4330	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4332	NA	NA	NA	NA	NA	NA	NA
seq_4622	Fungi	Ascomycota	Leotiomycetes	NA	NA	NA	NA
seq_4331	Chromista	NA	NA	NA	NA	NA	NA
seq_4822	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_1330	Fungi	NA	NA	NA	NA	NA	NA
seq_1837	Chromista	NA	NA	NA	NA	NA	NA
seq_1786	Animalia	NA	NA	NA	NA	NA	NA
seq_1839	Fungi	Basidiomycota	Agaricomycetes	Agaricales	NA	NA	NA
seq_2019	Fungi	NA	NA	NA	NA	NA	NA
seq_4333	Animalia	Arthropoda	NA	NA	NA	NA	NA
seq_4334	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	NA	NA
seq_4337	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4336	Animalia	NA	NA	NA	NA	NA	NA
seq_4339	NA	NA	NA	NA	NA	NA	NA
seq_4338	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4341	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4340	Protozoa	NA	NA	NA	NA	NA	NA
seq_4342	Fungi	Ascomycota	Leotiomycetes	NA	NA	NA	NA
seq_4348	NA	NA	NA	NA	NA	NA	NA
seq_4346	Protozoa	NA	NA	NA	NA	NA	NA
seq_4344	Chromista	Ochrophyta	Bacillariophyceae	Naviculales	NA	NA	NA
seq_4350	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4352	Fungi	Basidiomycota	NA	NA	NA	NA	NA
seq_4886	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0938	Fungi	NA	NA	NA	NA	NA	NA
seq_1851	Chromista	NA	NA	NA	NA	NA	NA
seq_4354	Fungi	Ascomycota	Leotiomycetes	NA	NA	NA	NA
seq_1847	Fungi	Basidiomycota	Agaricomycetes	Agaricales	NA	NA	NA
seq_4353	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	NA	NA
seq_4356	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4357	NA	NA	NA	NA	NA	NA	NA
seq_4358	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4366	NA	NA	NA	NA	NA	NA	NA
seq_4359	Fungi	Ascomycota	Sordariomycetes	Hypocreales	NA	NA	NA
seq_4360	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4370	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4367	Animalia	NA	NA	NA	NA	NA	NA
seq_4368	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4364	Fungi	NA	NA	NA	NA	NA	NA
seq_4362	Animalia	NA	NA	NA	NA	NA	NA
seq_4372	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4957	Animalia	NA	NA	NA	NA	NA	NA
seq_4895	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	NA	NA	NA
seq_1146	Fungi	NA	NA	NA	NA	NA	NA
seq_1860	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_1857	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
seq_1856	Fungi	Basidiomycota	Agaricomycetes	Agaricales	NA	NA	NA
seq_1861	Fungi	NA	NA	NA	NA	NA	NA
seq_2058	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
seq_2098	Fungi	Ascomycota	Eurotiomycetes	NA	NA	NA	NA
seq_4373	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4374	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4378	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
seq_4379	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
seq_4380	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4382	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4383	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4384	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4385	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
seq_4386	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4392	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4388	Plantae	NA	NA	NA	NA	NA	NA
seq_4393	Fungi	Ascomycota	Sordariomycetes	Hypocreales	NA	NA	NA
seq_4395	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4394	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4396	Fungi	Ascomycota	Leotiomycetes	NA	NA	NA	NA
seq_4397	NA	NA	NA	NA	NA	NA	NA
seq_4399	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4543	Animalia	NA	NA	NA	NA	NA	NA
seq_1209	Animalia	NA	NA	NA	NA	NA	NA
seq_4400	Fungi	NA	NA	NA	NA	NA	NA
seq_4402	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
seq_4403	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4404	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4405	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
seq_4407	NA	NA	NA	NA	NA	NA	NA
seq_4409	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4406	Fungi	NA	NA	NA	NA	NA	NA
seq_4408	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4410	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4413	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4412	Animalia	NA	NA	NA	NA	NA	NA
seq_4416	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
seq_4417	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4419	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
seq_4418	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4414	Protozoa	NA	NA	NA	NA	NA	NA
seq_4422	Animalia	NA	NA	NA	NA	NA	NA
seq_4423	Animalia	Arthropoda	NA	NA	NA	NA	NA
seq_1731	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0928	Fungi	NA	NA	NA	NA	NA	NA
seq_1882	Fungi	NA	NA	NA	NA	NA	NA
seq_4425	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4426	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4424	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4429	NA	NA	NA	NA	NA	NA	NA
seq_4428	Fungi	NA	NA	NA	NA	NA	NA
seq_4430	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4432	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4436	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_4440	NA	NA	NA	NA	NA	NA	NA
seq_4435	Animalia	NA	NA	NA	NA	NA	NA
seq_4437	Animalia	NA	NA	NA	NA	NA	NA
seq_4669	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_1888	Fungi	Ascomycota	Leotiomycetes	NA	NA	NA	NA
